-----------
Timer report 0 (1569 timers)
--------------
[0] main 44.8864 100.0% 1 
   [1] DiffusionSolver::run 44.4793 99.1% 1 
      [2] DiffusionSolver::advance 44.0272 98.1% 150 
         [3] EBBackwardEuler::solveHelm 43.4839 96.9% 150 
[864]~LayoutData 0.00 9060
---------------------------------------------------------
[865]EBAMRPoissonOp::applyDomainFlux 0.00 9450
    77.1%    0.00    18900 EBArith::loHi [900]
    77.1%                  Total 
---------------------------------------------------------
[866]EBMGAverage::average 0.00 2265
    54.0%    0.00     2265 irregular_average [976]
    24.5%    0.00     2265 regular_average [1086]
    78.5%                  Total 
---------------------------------------------------------
[867]~LayoutData 0.00 4530
---------------------------------------------------------
[868]irregular_apply 0.00 2265
    87.7%    0.00     2265 EBStencil::apply_alpha_beta [885]
    87.7%                  Total 
---------------------------------------------------------
[869]FORT_AXBYFAB 0.00 9450
---------------------------------------------------------
[870]LevelData<T>::define(dbl,comps,ghost,factory) 0.00 900
---------------------------------------------------------
[871]LevelFluxRegister::setToZero 0.00 300
---------------------------------------------------------
[872]~LayoutData 0.00 9060
---------------------------------------------------------
[873]BaseEBCellFAB::copy 0.00 9450
    65.3%    0.00     9450 BaseEBCellFAB::regcopy [954]
    65.3%                  Total 
---------------------------------------------------------
[874]FORT_MULTIPLYFABR 0.00 12300
---------------------------------------------------------
[875]relax_header 0.00 54360
---------------------------------------------------------
[876]initDataStructs 0.00 54360
---------------------------------------------------------
[877]vofItDomLoBCS 0.00 108720
---------------------------------------------------------
[878]BaseEBCellFAB::copy 0.00 13050
    56.5%    0.00    13050 BaseEBCellFAB::regcopy [980]
    56.5%                  Total 
---------------------------------------------------------
[879]EBGraphImplem::copy 0.00 16
---------------------------------------------------------
[880]FORT_REGGET1DLAPLACIAN_INPLACE 0.00 2265
---------------------------------------------------------
[881]copyTo 0.00 4
    100.0%    0.00        4 local copying [882]
    100.0%                  Total 
---------------------------------------------------------
[882]local copying 0.00 4
    99.7%    0.00      162 EBGraphImplem::copy [883]
    99.7%                  Total 
---------------------------------------------------------
[883]EBGraphImplem::copy 0.00 162
---------------------------------------------------------
[884]apply_loop_overvofs 0.00 2265
---------------------------------------------------------
[885]EBStencil::apply_alpha_beta 0.00 2265
    76.2%    0.00     2265 apply_alpha_beta_loop_overvofs [931]
    13.2%    0.00     2265 apply_alpha_beta_header [1173]
    89.4%                  Total 
---------------------------------------------------------
[886]Copier::define 0.00 2265
---------------------------------------------------------
[887]apply_alpha_beta_header 0.00 43035
---------------------------------------------------------
[888]NeumannPoissonDomainBC::getFaceFlux 0.00 54360
---------------------------------------------------------
[889]EBISLevel::fixFineToCoarse 0.00 8
    26.5%    0.00        8 copyTo [1102]
    10.5%    0.00        8 ~LayoutData [1208]
     0.4%    0.00        8 Copier::define [1420]
     0.0%    0.00       16 ~Copier [1469]
     0.0%    0.00        8 ~LevelData [1513]
     0.0%    0.00        8 ~BoxLayoutData [1520]
    37.5%                  Total 
---------------------------------------------------------
[890]MeshRefine::regrid 0.00 1
    76.5%    0.00        2 BRMeshRefine::makeBoxes [937]
    76.5%                  Total 
---------------------------------------------------------
[891]vofItDomLoBCS 0.00 108720
---------------------------------------------------------
[892]irregular_interp 0.00 2265
    96.8%    0.00     2265 EBStencil::apply [896]
    96.8%                  Total 
---------------------------------------------------------
[893]copyTo 0.00 150
    99.2%    0.00      150 local copying [894]
    99.2%                  Total 
---------------------------------------------------------
[894]local copying 0.00 150
---------------------------------------------------------
[895]vofItDomLoBCS 0.00 108720
---------------------------------------------------------
[896]EBStencil::apply 0.00 2265
    87.4%    0.00     2265 apply_loop_overvofs [914]
     8.5%    0.00     2265 apply_header [1247]
    95.9%                  Total 
---------------------------------------------------------
[897]vofItDomLoBCS 0.00 108720
---------------------------------------------------------
[898]apply_alpha_beta_header 0.00 43035
---------------------------------------------------------
[899]vofItDomHiBCS 0.00 108720
---------------------------------------------------------
[900]EBArith::loHi 0.00 18900
---------------------------------------------------------
[901]alpha_apply 0.00 2265
    49.0%    0.00     2265 BaseEBCellFAB::copy [1024]
    15.2%    0.00     2265 FORT_MULTIPLYFABR [1168]
    64.1%                  Total 
---------------------------------------------------------
[902]initDataStructs 0.00 54360
---------------------------------------------------------
[903]irregular_apply 0.00 2265
    81.2%    0.00     2265 EBStencil::apply_alpha_beta [960]
    81.2%                  Total 
---------------------------------------------------------
[904]irregular_average 0.00 2265
    95.3%    0.00     2265 EBStencil::apply [918]
    95.3%                  Total 
---------------------------------------------------------
[905]copyTo 0.00 300
    98.2%    0.00      300 local copying [909]
    98.2%                  Total 
---------------------------------------------------------
[906]relax_header 0.00 54360
---------------------------------------------------------
[907]relax_header 0.00 54360
---------------------------------------------------------
[908]FORT_MULTIPLYFABR 0.00 2265
---------------------------------------------------------
[909]local copying 0.00 300
---------------------------------------------------------
[910]exchange+copier 0.00 150
    98.0%    0.00      150 exchange [916]
     1.0%    0.00        1 Copier::define [1392]
    99.0%                  Total 
---------------------------------------------------------
[911]copyTo 0.00 7
    100.0%    0.00        7 local copying [912]
    100.0%                  Total 
---------------------------------------------------------
[912]local copying 0.00 7
    99.7%    0.00       86 EBGraphImplem::copy [913]
    99.7%                  Total 
---------------------------------------------------------
[913]EBGraphImplem::copy 0.00 86
---------------------------------------------------------
[914]apply_loop_overvofs 0.00 2265
---------------------------------------------------------
[915]EBAMRPoissonOp::norm 0.00 2265
    88.3%    0.00     2265 EBAMRPoissonOp::localMaxNorm [952]
     1.4%    0.00     2265 mpi_allreduce [1383]
    89.7%                  Total 
---------------------------------------------------------
[916]exchange 0.00 150
    99.3%    0.00      150 local copying [920]
    99.3%                  Total 
---------------------------------------------------------
[917]vofItDomHiBCS 0.00 108720
---------------------------------------------------------
[918]EBStencil::apply 0.00 2265
    70.0%    0.00     2265 apply_loop_overvofs [986]
    16.1%    0.00     2265 apply_header [1174]
    86.1%                  Total 
---------------------------------------------------------
[919]vofItDomHiBCS 0.00 108720
---------------------------------------------------------
[920]local copying 0.00 150
    73.2%    0.00     8400 BaseEBCellFAB::copy [983]
    73.2%                  Total 
---------------------------------------------------------
[921]QuadCFInterp::define 0.00 2
     2.2%    0.00        2 Copier::define [1354]
     2.2%                  Total 
---------------------------------------------------------
[922]relax_header 0.00 54360
---------------------------------------------------------
[923]initDataStructs 0.00 54360
---------------------------------------------------------
[924]vofItDomHiBCS 0.00 108720
---------------------------------------------------------
[925]copyTo 0.00 3
    100.0%    0.00        3 local copying [926]
    100.0%                  Total 
---------------------------------------------------------
[926]local copying 0.00 3
    99.8%    0.00       82 EBGraphImplem::copy [927]
    99.8%                  Total 
---------------------------------------------------------
[927]EBGraphImplem::copy 0.00 82
---------------------------------------------------------
[928]initDataStructs 0.00 54360
---------------------------------------------------------
[929]irregular_interp 0.00 2265
    89.1%    0.00     2265 EBStencil::apply [965]
    89.1%                  Total 
---------------------------------------------------------
[930]relax_header 0.00 54360
---------------------------------------------------------
[931]apply_alpha_beta_loop_overvofs 0.00 2265
---------------------------------------------------------
[932]alpha_apply 0.00 2265
    47.1%    0.00     2265 BaseEBCellFAB::copy [1052]
    11.0%    0.00     2265 FORT_MULTIPLYFABR [1237]
    58.1%                  Total 
---------------------------------------------------------
[933]eb_bcs_apply 0.00 183465
---------------------------------------------------------
[934]eb_bcs_apply 0.00 183465
---------------------------------------------------------
[935]alpha_apply 0.00 2265
    51.2%    0.00     2265 BaseEBCellFAB::copy [1046]
     9.8%    0.00     2265 FORT_MULTIPLYFABR [1254]
    61.0%                  Total 
---------------------------------------------------------
[936]irregular_interp 0.00 2265
    93.0%    0.00     2265 EBStencil::apply [961]
    93.0%                  Total 
---------------------------------------------------------
[937]BRMeshRefine::makeBoxes 0.00 2
---------------------------------------------------------
[938]dom_bcs_apply 0.00 9450
---------------------------------------------------------
[939]EBLevelDataOps::assign(to,from) 0.00 2265
    54.2%    0.00     2265 BaseEBCellFAB::copy [1040]
    54.2%                  Total 
---------------------------------------------------------
[940]LSquares::leastSquares 0.00 1872
---------------------------------------------------------
[941]copyTo 0.00 2
    100.0%    0.00        2 local copying [942]
    100.0%                  Total 
---------------------------------------------------------
[942]local copying 0.00 2
    99.7%    0.00       81 EBGraphImplem::copy [945]
    99.7%                  Total 
---------------------------------------------------------
[943]EBAMRPoissonOp::applyDomainFlux 0.00 2850
    45.8%    0.00     5700 EBArith::loHi [1060]
    18.2%    0.00      600 FORT_REGAPPLYDOMAINFLUX_INPLACE [1172]
     4.0%    0.00      600 NeumannPoissonDomainBC::getFaceFlux [1320]
    68.1%                  Total 
---------------------------------------------------------
[944]~Copier 0.00 9060
---------------------------------------------------------
[945]EBGraphImplem::copy 0.00 81
---------------------------------------------------------
[946]copyTo 0.00 2
    100.0%    0.00        2 local copying [947]
    100.0%                  Total 
---------------------------------------------------------
[947]local copying 0.00 2
    99.7%    0.00       81 EBGraphImplem::copy [948]
    99.7%                  Total 
---------------------------------------------------------
[948]EBGraphImplem::copy 0.00 81
---------------------------------------------------------
[949]~LayoutData 0.00 4530
---------------------------------------------------------
[950]FORT_QUADINTERP 0.00 18900
---------------------------------------------------------
[951]FORT_REGAPPLYDOMAINFLUX_INPLACE 0.00 36240
---------------------------------------------------------
[952]EBAMRPoissonOp::localMaxNorm 0.00 2265
    13.0%    0.00     2265 FORT_MAXNORMMASK [1220]
    12.2%    0.00     2265 VoFIterator::define [1228]
    25.2%                  Total 
---------------------------------------------------------
[953]copyTo 0.00 2
    100.0%    0.00        2 local copying [955]
    100.0%                  Total 
---------------------------------------------------------
[954]BaseEBCellFAB::regcopy 0.00 9450
---------------------------------------------------------
[955]local copying 0.00 2
    99.7%    0.00       81 EBGraphImplem::copy [957]
    99.7%                  Total 
---------------------------------------------------------
[956]~LayoutData 0.00 2400
---------------------------------------------------------
[957]EBGraphImplem::copy 0.00 81
---------------------------------------------------------
[958]BaseEBCellFAB::regcopy 0.00 21900
---------------------------------------------------------
[959]NeumannPoissonDomainBC::getFaceFlux 0.00 54360
---------------------------------------------------------
[960]EBStencil::apply_alpha_beta 0.00 2265
    67.4%    0.00     2265 apply_alpha_beta_loop_overvofs [1012]
    16.5%    0.00     2265 apply_alpha_beta_header [1193]
    83.9%                  Total 
---------------------------------------------------------
[961]EBStencil::apply 0.00 2265
    81.1%    0.00     2265 apply_loop_overvofs [989]
     9.0%    0.00     2265 apply_header [1274]
    90.1%                  Total 
---------------------------------------------------------
[962]BaseEBCellFAB::regcopy 0.00 21900
---------------------------------------------------------
[963]exchange+copier 0.00 300
    96.2%    0.00      300 exchange [969]
     0.1%    0.00        1 Copier::define [1453]
    96.3%                  Total 
---------------------------------------------------------
[964]FORT_REGAPPLYDOMAINFLUX_INPLACE 0.00 9060
---------------------------------------------------------
[965]EBStencil::apply 0.00 2265
    79.2%    0.00     2265 apply_loop_overvofs [992]
    10.0%    0.00     2265 apply_header [1266]
    89.3%                  Total 
---------------------------------------------------------
[966]FORT_AXBYFAB 0.00 2265
---------------------------------------------------------
[967]overlap_copy 0.00 2700
    90.5%    0.00     2700 BaseEBCellFAB::copy [981]
    90.5%                  Total 
---------------------------------------------------------
[968]initDataStructs 0.00 54360
---------------------------------------------------------
[969]exchange 0.00 300
    98.3%    0.00      300 local copying [970]
    98.3%                  Total 
---------------------------------------------------------
[970]local copying 0.00 300
    83.9%    0.00     8400 BaseEBCellFAB::copy [991]
    83.9%                  Total 
---------------------------------------------------------
[971]~LayoutData 0.00 4530
---------------------------------------------------------
[972]LevelData<T>::define(dbl,comps,ghost,factory) 0.00 300
---------------------------------------------------------
[973]DiffusionSolver::initData 0.00 1
     0.0%    0.00        3 ~LayoutData [1499]
     0.0%    0.00        3 EBISLayoutImplem::~EBISLayoutImplem [1514]
     0.0%                  Total 
---------------------------------------------------------
[974]AMRPoissonOp::define3 0.00 1
    95.7%    0.00        1 QuadCFInterp::define [979]
     4.1%    0.00        1 AMRPoissonOp::define4 [1337]
    99.8%                  Total 
---------------------------------------------------------
[975]~LayoutData 0.00 4530
---------------------------------------------------------
[976]irregular_average 0.00 2265
    90.5%    0.00     2265 EBStencil::apply [985]
    90.5%                  Total 
---------------------------------------------------------
[977]BaseEBCellFAB::regcopy 0.00 24000
---------------------------------------------------------
[978]BaseEBCellFAB::copy 0.00 2265
    76.5%    0.00     2265 sameregion_copy [1010]
    76.5%                  Total 
---------------------------------------------------------
[979]QuadCFInterp::define 0.00 1
     2.5%    0.00        1 Copier::define [1363]
     2.5%                  Total 
---------------------------------------------------------
[980]BaseEBCellFAB::regcopy 0.00 13050
---------------------------------------------------------
[981]BaseEBCellFAB::copy 0.00 2700
    80.8%    0.00     2700 BaseEBCellFAB::regcopy [1007]
    80.8%                  Total 
---------------------------------------------------------
[982]~LayoutData 0.00 4530
---------------------------------------------------------
[983]BaseEBCellFAB::copy 0.00 8400
    51.5%    0.00     8400 BaseEBCellFAB::regcopy [1075]
    51.5%                  Total 
---------------------------------------------------------
[984]relax_header 0.00 36240
---------------------------------------------------------
[985]EBStencil::apply 0.00 2265
    53.5%    0.00     2265 apply_loop_overvofs [1074]
    21.2%    0.00     2265 apply_header [1187]
    74.7%                  Total 
---------------------------------------------------------
[986]apply_loop_overvofs 0.00 2265
---------------------------------------------------------
[987]NeumannPoissonDomainBC::getFaceFlux 0.00 54360
---------------------------------------------------------
[988]FORT_MULTIPLYFABR 0.00 2850
---------------------------------------------------------
[989]apply_loop_overvofs 0.00 2265
---------------------------------------------------------
[990]NeumannPoissonDomainBC::getFaceFlux 0.00 54360
---------------------------------------------------------
[991]BaseEBCellFAB::copy 0.00 8400
    51.7%    0.00     8400 BaseEBCellFAB::regcopy [1090]
    51.7%                  Total 
---------------------------------------------------------
[992]apply_loop_overvofs 0.00 2265
---------------------------------------------------------
[993]FORT_REGAPPLYDOMAINFLUX_INPLACE 0.00 27180
---------------------------------------------------------
[994]EBArith::loHi 0.00 4530
---------------------------------------------------------
[995]NeumannPoissonDomainBC::getFaceFlux 0.00 54360
---------------------------------------------------------
[996]regular_average 0.00 2265
    86.7%    0.00     2265 FORT_REGAVERAGE [1016]
    86.7%                  Total 
---------------------------------------------------------
[997]EBArith::loHi 0.00 4530
---------------------------------------------------------
[998]~Copier 0.00 13590
---------------------------------------------------------
[999]EBGraphImplem::copy 0.00 16
---------------------------------------------------------
[1000]EBArith::loHi 0.00 4530
---------------------------------------------------------
[1001]alpha_apply 0.00 2265
    53.5%    0.00     2265 BaseEBCellFAB::copy [1094]
     7.9%    0.00     2265 FORT_MULTIPLYFABR [1298]
    61.4%                  Total 
---------------------------------------------------------
[1002]sameregion_copy 0.00 150
---------------------------------------------------------
[1003]EBArith::loHi 0.00 4530
---------------------------------------------------------
[1004]irregular_apply 0.00 2265
    81.9%    0.00     2265 EBStencil::apply_alpha_beta [1038]
    81.9%                  Total 
---------------------------------------------------------
[1005]FORT_DOALLREGULARGSRB 0.00 18120
---------------------------------------------------------
[1006]EBISLevel::EBISLevel_makeboxes 0.00 1
     0.2%    0.00        1 mortonOrdering [1451]
     0.2%                  Total 
---------------------------------------------------------
[1007]BaseEBCellFAB::regcopy 0.00 2700
---------------------------------------------------------
[1008]~Copier 0.00 13590
---------------------------------------------------------
[1009]EBArith::loHi 0.00 4530
---------------------------------------------------------
[1010]sameregion_copy 0.00 2265
---------------------------------------------------------
[1011]EBArith::loHi 0.00 4530
---------------------------------------------------------
[1012]apply_alpha_beta_loop_overvofs 0.00 2265
---------------------------------------------------------
[1013]FORT_MULTIPLYFABR 0.00 9450
---------------------------------------------------------
[1014]dom_bcs_apply 0.00 2265
---------------------------------------------------------
[1015]BiCGStabSolver::solve::Cleanup 0.00 2265
     7.3%    0.00     2265 FORT_SCALEADDTWOFAB [1309]
     7.3%                  Total 
---------------------------------------------------------
[1016]FORT_REGAVERAGE 0.00 2265
---------------------------------------------------------
[1017]QuadCFInterp::preamble 0.00 7500
---------------------------------------------------------
[1018]EBArith::loHi 0.00 4530
---------------------------------------------------------
[1019]relax_header 0.00 27180
---------------------------------------------------------
[1020]exchange 0.00 13590
    33.2%    0.00    13590 local copying [1153]
    33.2%                  Total 
---------------------------------------------------------
[1021]regular_interp 0.00 2265
    95.7%    0.00     2265 FORT_REGPROLONG [1029]
    95.7%                  Total 
---------------------------------------------------------
[1022]copyTo 0.00 2265
    87.7%    0.00     2265 local copying [1047]
    87.7%                  Total 
---------------------------------------------------------
[1023]dom_bcs_apply 0.00 2265
---------------------------------------------------------
[1024]BaseEBCellFAB::copy 0.00 2265
    66.2%    0.00     2265 sameregion_copy [1085]
    66.2%                  Total 
---------------------------------------------------------
[1025]~LayoutData 0.00 12
---------------------------------------------------------
[1026]~Copier 0.00 9060
---------------------------------------------------------
[1027]initDataStructs 0.00 27180
---------------------------------------------------------
[1028]dom_bcs_apply 0.00 2265
---------------------------------------------------------
[1029]FORT_REGPROLONG 0.00 2265
---------------------------------------------------------
[1030]exchange 0.00 150
    99.5%    0.00      150 local copying [1032]
    99.5%                  Total 
---------------------------------------------------------
[1031]CFIVS::define(slow) 0.00 324
---------------------------------------------------------
[1032]local copying 0.00 150
    77.3%    0.00     5400 BaseEBCellFAB::copy [1069]
    77.3%                  Total 
---------------------------------------------------------
[1033]~Copier 0.00 4530
---------------------------------------------------------
[1034]EBLevelDataOps::assign(to,from) 0.00 2265
    65.8%    0.00     2265 BaseEBCellFAB::copy [1095]
    65.8%                  Total 
---------------------------------------------------------
[1035]exchange 0.00 13590
    32.8%    0.00    13590 local copying [1171]
    32.8%                  Total 
---------------------------------------------------------
[1036]~LayoutData 0.00 1800
---------------------------------------------------------
[1037]LevelData<T>::define(dbl,comps,ghost,factory) 0.00 8
---------------------------------------------------------
[1038]EBStencil::apply_alpha_beta 0.00 2265
    65.9%    0.00     2265 apply_alpha_beta_loop_overvofs [1097]
    18.0%    0.00     2265 apply_alpha_beta_header [1258]
    83.9%                  Total 
---------------------------------------------------------
[1039]FORT_REGAPPLYDOMAINFLUX_INPLACE 0.00 9060
---------------------------------------------------------
[1040]BaseEBCellFAB::copy 0.00 2265
    40.7%    0.00     2265 BaseEBCellFAB::regcopy [1143]
    40.7%                  Total 
---------------------------------------------------------
[1041]exchange+copier 0.00 2265
    36.8%    0.00     2265 exchange [1155]
    24.5%    0.00      150 Copier::define [1216]
    61.2%                  Total 
---------------------------------------------------------
[1042]exchange 0.00 13590
    38.9%    0.00    13590 local copying [1147]
    38.9%                  Total 
---------------------------------------------------------
[1043]~LayoutData 0.00 24
---------------------------------------------------------
[1044]exchange 0.00 13590
    48.5%    0.00    13590 local copying [1128]
    48.5%                  Total 
---------------------------------------------------------
[1045]~Copier 0.00 9060
---------------------------------------------------------
[1046]BaseEBCellFAB::copy 0.00 2265
    63.3%    0.00     2265 sameregion_copy [1108]
    63.3%                  Total 
---------------------------------------------------------
[1047]local copying 0.00 2265
    74.1%    0.00     2265 BaseEBCellFAB::copy [1087]
    74.1%                  Total 
---------------------------------------------------------
[1048]FORT_DOALLREGULARGSRB 0.00 13590
---------------------------------------------------------
[1049]~Copier 0.00 9060
---------------------------------------------------------
[1050]~LayoutData 0.00 18120
---------------------------------------------------------
[1051]VoFIterator::define 0.00 2050
---------------------------------------------------------
[1052]BaseEBCellFAB::copy 0.00 2265
    65.3%    0.00     2265 sameregion_copy [1111]
    65.3%                  Total 
---------------------------------------------------------
[1053]EBAMRPoissonOp::getFaceCenteredFluxStencil 0.00 2608
---------------------------------------------------------
[1054]exchange+copier 0.00 2265
    49.8%    0.00     2265 exchange [1134]
    25.0%    0.00      150 Copier::define [1225]
    74.9%                  Total 
---------------------------------------------------------
[1055]exchange+copier 0.00 2265
    42.9%    0.00     2265 exchange [1150]
    25.8%    0.00      150 Copier::define [1224]
    68.7%                  Total 
---------------------------------------------------------
[1056]copyTo 0.00 150
    98.9%    0.00      150 local copying [1058]
    98.9%                  Total 
---------------------------------------------------------
[1057]exchange 0.00 13590
    44.1%    0.00    13590 local copying [1149]
    44.1%                  Total 
---------------------------------------------------------
[1058]local copying 0.00 150
---------------------------------------------------------
[1059]NeumannPoissonDomainBC::getFaceFlux 0.00 9060
---------------------------------------------------------
[1060]EBArith::loHi 0.00 5700
---------------------------------------------------------
[1061]exchange 0.00 13590
    36.0%    0.00    13590 local copying [1185]
    36.0%                  Total 
---------------------------------------------------------
[1062]regular_interp 0.00 2265
    89.5%    0.00     2265 FORT_REGPROLONG [1079]
    89.5%                  Total 
---------------------------------------------------------
[1063]exchange+copier 0.00 2265
    54.9%    0.00     2265 exchange [1130]
    23.6%    0.00      150 Copier::define [1249]
    78.4%                  Total 
---------------------------------------------------------
[1064]exchange 0.00 13590
    29.3%    0.00    13590 local copying [1217]
    29.3%                  Total 
---------------------------------------------------------
[1065]exchange 0.00 13590
    31.1%    0.00    13590 local copying [1210]
    31.1%                  Total 
---------------------------------------------------------
[1066]exchange+copier 0.00 2265
    52.2%    0.00     2265 exchange [1139]
    23.9%    0.00      150 Copier::define [1251]
    76.1%                  Total 
---------------------------------------------------------
[1067]NeumannPoissonDomainBC::getFaceFlux 0.00 36240
---------------------------------------------------------
[1068]dom_bcs_apply 0.00 2265
---------------------------------------------------------
[1069]BaseEBCellFAB::copy 0.00 5400
    45.4%    0.00     5400 BaseEBCellFAB::regcopy [1156]
    45.4%                  Total 
---------------------------------------------------------
[1070]~Copier 0.00 18120
---------------------------------------------------------
[1071]FORT_QUADINTERP 0.00 4200
---------------------------------------------------------
[1072]FORT_REGAPPLYDOMAINFLUX_INPLACE 0.00 9060
---------------------------------------------------------
[1073]FORT_REGGET1DLAPLACIAN_INPLACE 0.00 2265
---------------------------------------------------------
[1074]apply_loop_overvofs 0.00 2265
---------------------------------------------------------
[1075]BaseEBCellFAB::regcopy 0.00 8400
---------------------------------------------------------
[1076]FORT_MULTIPLYFABR 0.00 2265
---------------------------------------------------------
[1077]~LayoutData 0.00 24
---------------------------------------------------------
[1078]exchange 0.00 13590
    29.3%    0.00    13590 local copying [1227]
    29.3%                  Total 
---------------------------------------------------------
[1079]FORT_REGPROLONG 0.00 2265
---------------------------------------------------------
[1080]AMRPoissonOp::define1 0.00 1
    70.6%    0.00        1 AMRPoissonOp::define3 [1120]
    29.1%    0.00        1 LevelFluxRegister::define [1235]
    99.8%                  Total 
---------------------------------------------------------
[1081]~LayoutData 0.00 600
---------------------------------------------------------
[1082]exchange+copier 0.00 2265
    38.0%    0.00     2265 exchange [1200]
    28.9%    0.00      150 Copier::define [1236]
    66.9%                  Total 
---------------------------------------------------------
[1083]exchange 0.00 13590
    30.6%    0.00    13590 local copying [1226]
    30.6%                  Total 
---------------------------------------------------------
[1084]FORT_REGAPPLYDOMAINFLUX_INPLACE 0.00 9060
---------------------------------------------------------
[1085]sameregion_copy 0.00 2265
---------------------------------------------------------
[1086]regular_average 0.00 2265
    79.8%    0.00     2265 FORT_REGAVERAGE [1112]
    79.8%                  Total 
---------------------------------------------------------
[1087]BaseEBCellFAB::copy 0.00 2265
    45.4%    0.00     2265 BaseEBCellFAB::regcopy [1177]
    45.4%                  Total 
---------------------------------------------------------
[1088]VoFIterator::define 0.00 164
---------------------------------------------------------
[1089]VoFIterator::define 0.00 12300
---------------------------------------------------------
[1090]BaseEBCellFAB::regcopy 0.00 8400
---------------------------------------------------------
[1091]dom_bcs_apply 0.00 2850
---------------------------------------------------------
[1092]~Copier 0.00 4530
---------------------------------------------------------
[1093]VoFIterator::define 0.00 12300
---------------------------------------------------------
[1094]BaseEBCellFAB::copy 0.00 2265
    63.9%    0.00     2265 sameregion_copy [1136]
    63.9%                  Total 
---------------------------------------------------------
[1095]BaseEBCellFAB::copy 0.00 2265
    38.9%    0.00     2265 BaseEBCellFAB::regcopy [1204]
    38.9%                  Total 
---------------------------------------------------------
[1096]initDataStructs 0.00 36240
---------------------------------------------------------
[1097]apply_alpha_beta_loop_overvofs 0.00 2265
---------------------------------------------------------
[1098]VoFIterator::define 0.00 82
---------------------------------------------------------
[1099]exchange 0.00 9060
    45.7%    0.00     9060 local copying [1188]
    45.7%                  Total 
---------------------------------------------------------
[1100]apply_alpha_beta_header 0.00 9450
---------------------------------------------------------
[1101]NeumannPoissonDomainBC::getFaceFlux 0.00 27180
---------------------------------------------------------
[1102]copyTo 0.00 8
    99.9%    0.00        8 local copying [1103]
    99.9%                  Total 
---------------------------------------------------------
[1103]local copying 0.00 8
    99.8%    0.00        8 EBGraphImplem::copy [1104]
    99.8%                  Total 
---------------------------------------------------------
[1104]EBGraphImplem::copy 0.00 8
---------------------------------------------------------
[1105]FORT_REGAPPLYDOMAINFLUX_INPLACE 0.00 9060
---------------------------------------------------------
[1106]BaseEBCellFAB::copy 0.00 1312
    81.8%    0.00     1312 sameregion_copy [1122]
    81.8%                  Total 
---------------------------------------------------------
[1107]FORT_AXBYFAB 0.00 2265
---------------------------------------------------------
[1108]sameregion_copy 0.00 2265
---------------------------------------------------------
[1109]eb_bcs_apply 0.00 43035
---------------------------------------------------------
[1110]~Copier 0.00 4530
---------------------------------------------------------
[1111]sameregion_copy 0.00 2265
---------------------------------------------------------
[1112]FORT_REGAVERAGE 0.00 2265
---------------------------------------------------------
[1113]exchange 0.00 6795
    38.0%    0.00     6795 local copying [1233]
    38.0%                  Total 
---------------------------------------------------------
[1114]exchange 0.00 9060
    36.5%    0.00     9060 local copying [1242]
    36.5%                  Total 
---------------------------------------------------------
[1115]exchange 0.00 6795
    43.4%    0.00     6795 local copying [1218]
    43.4%                  Total 
---------------------------------------------------------
[1116]~LayoutData 0.00 32
---------------------------------------------------------
[1117]LevelData<T>::define(dbl,comps,ghost,factory) 0.00 300
---------------------------------------------------------
[1118]EBBackwardEuler::resetAlphaAndBeta 0.00 150
    10.6%    0.00     1650 EBAMRPoissonOp::setAlphaAndBeta [1344]
    10.6%                  Total 
---------------------------------------------------------
[1119]EBISLayoutImplem::~EBISLayoutImplem 0.00 18120
---------------------------------------------------------
[1120]AMRPoissonOp::define3 0.00 1
    96.3%    0.00        1 QuadCFInterp::define [1126]
     3.6%    0.00        1 AMRPoissonOp::define4 [1399]
    99.9%                  Total 
---------------------------------------------------------
[1121]EBISBoxesDefine 0.00 4
---------------------------------------------------------
[1122]sameregion_copy 0.00 1312
---------------------------------------------------------
[1123]NeumannPoissonDomainBC::getFaceFlux 0.00 9060
---------------------------------------------------------
[1124]EBStencil::EBStencil 0.00 25
    99.8%    0.00       25 computeOffsets [1125]
    99.8%                  Total 
---------------------------------------------------------
[1125]computeOffsets 0.00 25
---------------------------------------------------------
[1126]QuadCFInterp::define 0.00 1
     1.0%    0.00        1 Copier::define [1433]
     1.0%                  Total 
---------------------------------------------------------
[1127]~Copier 0.00 4530
---------------------------------------------------------
[1128]local copying 0.00 13590
---------------------------------------------------------
[1129]~Copier 0.00 4530
---------------------------------------------------------
[1130]exchange 0.00 2265
    47.1%    0.00     2265 local copying [1232]
    47.1%                  Total 
---------------------------------------------------------
[1131]FORT_MAXNORMMASK 0.00 2265
---------------------------------------------------------
[1132]NeumannPoissonDomainBC::getFaceFlux 0.00 9060
---------------------------------------------------------
[1133]VoFIterator::define 0.00 158
---------------------------------------------------------
[1134]exchange 0.00 2265
    47.3%    0.00     2265 local copying [1238]
    47.3%                  Total 
---------------------------------------------------------
[1135]~Copier 0.00 2265
---------------------------------------------------------
[1136]sameregion_copy 0.00 2265
---------------------------------------------------------
[1137]FORT_REGAPPLYDOMAINFLUX_INPLACE 0.00 9060
---------------------------------------------------------
[1138]~Copier 0.00 1800
---------------------------------------------------------
[1139]exchange 0.00 2265
    17.3%    0.00     2265 local copying [1319]
    17.3%                  Total 
---------------------------------------------------------
[1140]FORT_AXBYFAB 0.00 2265
---------------------------------------------------------
[1141]apply_alpha_beta_header 0.00 2265
---------------------------------------------------------
[1142]FORT_AXBYFAB 0.00 2265
---------------------------------------------------------
