BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  0.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
Energy (eV) 	Electric field / N (Td)                                         
15.43	0.7302E+25
15.55	0.7334E+25
15.66	0.7366E+25
15.78	0.7396E+25
15.90	0.7427E+25
16.02	0.7458E+25
16.14	0.7489E+25
16.26	0.7519E+25
16.38	0.7549E+25
16.49	0.7580E+25
16.61	0.7610E+25
16.73	0.7639E+25
16.85	0.7677E+25
16.97	0.7707E+25
17.09	0.7737E+25
17.20	0.7768E+25
17.32	0.7799E+25
17.44	0.7829E+25
17.56	0.7859E+25
17.68	0.7889E+25
17.80	0.7919E+25
17.92	0.7949E+25
18.03	0.7977E+25
18.15	0.8005E+25
18.27	0.8033E+25
18.39	0.8062E+25
18.51	0.8091E+25
18.63	0.8121E+25
18.74	0.8151E+25
18.86	0.8181E+25
18.98	0.8210E+25
19.10	0.8240E+25
19.22	0.8270E+25
19.34	0.8299E+25
19.46	0.8327E+25
19.57	0.8355E+25
19.69	0.8383E+25
19.81	0.8410E+25
19.93	0.8438E+25
20.05	0.8466E+25
20.17	0.8495E+25
20.29	0.8524E+25
20.40	0.8553E+25
20.52	0.8582E+25
20.64	0.8610E+25
20.76	0.8638E+25
20.88	0.8666E+25
21.00	0.8693E+25
21.11	0.8719E+25
21.23	0.8746E+25
21.35	0.8774E+25
21.47	0.8802E+25
21.59	0.8834E+25
21.71	0.8863E+25
21.83	0.8890E+25
21.94	0.8918E+25
22.06	0.8945E+25
22.18	0.8972E+25
22.30	0.9000E+25
22.42	0.9027E+25
22.54	0.9054E+25
22.65	0.9081E+25
22.77	0.9108E+25
22.89	0.9134E+25
23.01	0.9162E+25
23.13	0.9189E+25
23.25	0.9216E+25
23.37	0.9242E+25
23.48	0.9269E+25
23.60	0.9298E+25
23.72	0.9325E+25
23.84	0.9353E+25
23.96	0.9381E+25
24.08	0.9408E+25
24.19	0.9436E+25
24.31	0.9463E+25
24.43	0.9489E+25
24.55	0.9516E+25
24.67	0.9543E+25
24.79	0.9570E+25
24.91	0.9597E+25
25.02	0.9624E+25
25.14	0.9651E+25
25.26	0.9677E+25
25.38	0.9703E+25
25.50	0.9730E+25
25.62	0.9756E+25
25.74	0.9782E+25
25.85	0.9808E+25
25.97	0.9835E+25
26.09	0.9862E+25
26.21	0.9888E+25
26.33	0.9915E+25
26.45	0.9943E+25
26.56	0.9970E+25
26.68	0.9996E+25
26.80	0.1002E+26
26.92	0.1005E+26
27.04	0.1008E+26
27.16	0.1010E+26
27.28	0.1013E+26
27.39	0.1015E+26
27.51	0.1018E+26
27.63	0.1021E+26
27.75	0.1023E+26
27.87	0.1026E+26
27.99	0.1029E+26
28.10	0.1031E+26
28.22	0.1034E+26
28.34	0.1036E+26
28.46	0.1039E+26
28.58	0.1041E+26
28.70	0.1044E+26
28.82	0.1046E+26
28.93	0.1049E+26
29.05	0.1051E+26
29.17	0.1054E+26
29.29	0.1057E+26
29.41	0.1060E+26
29.53	0.1062E+26
29.64	0.1065E+26
29.76	0.1067E+26
29.88	0.1070E+26
30.00	0.1072E+26
 
 
Energy (eV)	Energy mobility *N (1/m/V/s)
0.5000	0.5469E+25
0.6185	0.4678E+25
0.7369	0.4055E+25
0.8554	0.3507E+25
0.9739	0.2949E+25
1.092	0.2327E+25
1.211	0.2088E+25
1.329	0.2016E+25
1.448	0.1956E+25
1.566	0.1910E+25
1.685	0.1891E+25
1.803	0.1862E+25
1.922	0.1848E+25
2.040	0.1834E+25
2.159	0.1812E+25
2.277	0.1797E+25
2.396	0.1788E+25
2.514	0.1775E+25
2.633	0.1762E+25
2.751	0.1750E+25
2.869	0.1739E+25
2.988	0.1730E+25
3.106	0.1720E+25
3.225	0.1710E+25
3.343	0.1699E+25
3.462	0.1689E+25
3.580	0.1678E+25
3.699	0.1669E+25
3.817	0.1659E+25
3.936	0.1649E+25
4.054	0.1638E+25
4.173	0.1627E+25
4.291	0.1616E+25
4.410	0.1606E+25
4.528	0.1595E+25
4.647	0.1588E+25
4.765	0.1578E+25
4.884	0.1568E+25
5.002	0.1556E+25
5.121	0.1545E+25
5.239	0.1533E+25
5.357	0.1522E+25
5.476	0.1512E+25
5.594	0.1503E+25
5.713	0.1493E+25
5.831	0.1485E+25
5.950	0.1474E+25
6.068	0.1464E+25
6.187	0.1454E+25
6.305	0.1443E+25
6.424	0.1432E+25
6.542	0.1423E+25
6.661	0.1414E+25
6.779	0.1406E+25
6.898	0.1397E+25
7.016	0.1388E+25
7.134	0.1379E+25
7.253	0.1370E+25
7.371	0.1361E+25
7.490	0.1353E+25
7.608	0.1345E+25
7.727	0.1337E+25
7.845	0.1329E+25
7.964	0.1321E+25
8.082	0.1313E+25
8.201	0.1306E+25
8.319	0.1299E+25
8.438	0.1291E+25
8.556	0.1284E+25
8.675	0.1277E+25
8.793	0.1271E+25
8.912	0.1264E+25
9.030	0.1257E+25
9.149	0.1251E+25
9.267	0.1245E+25
9.386	0.1238E+25
9.504	0.1232E+25
9.622	0.1226E+25
9.741	0.1220E+25
9.859	0.1214E+25
9.978	0.1209E+25
10.10	0.1203E+25
10.21	0.1198E+25
10.33	0.1192E+25
10.45	0.1187E+25
10.57	0.1182E+25
10.69	0.1177E+25
10.81	0.1172E+25
10.93	0.1167E+25
11.04	0.1162E+25
11.16	0.1157E+25
11.28	0.1152E+25
11.40	0.1147E+25
11.52	0.1143E+25
11.64	0.1138E+25
11.76	0.1134E+25
11.87	0.1129E+25
11.99	0.1125E+25
12.11	0.1121E+25
12.23	0.1117E+25
12.35	0.1112E+25
12.47	0.1108E+25
12.58	0.1104E+25
12.70	0.1100E+25
12.82	0.1096E+25
12.94	0.1093E+25
13.06	0.1089E+25
13.18	0.1085E+25
13.30	0.1081E+25
13.41	0.1078E+25
13.53	0.1074E+25
13.65	0.1070E+25
13.77	0.1067E+25
13.89	0.1063E+25
14.01	0.1060E+25
14.12	0.1057E+25
14.24	0.1053E+25
14.36	0.1050E+25
14.48	0.1047E+25
14.60	0.1044E+25
14.72	0.1040E+25
14.84	0.1037E+25
14.95	0.1034E+25
15.07	0.1031E+25
15.19	0.1028E+25
15.31	0.1025E+25
15.43	0.1022E+25
15.55	0.1019E+25
15.66	0.1016E+25
15.78	0.1013E+25
15.90	0.1011E+25
16.02	0.1008E+25
16.14	0.1005E+25
16.26	0.1002E+25
16.38	0.9997E+24
16.49	0.9970E+24
16.61	0.9944E+24
16.73	0.9918E+24
16.85	0.9902E+24
16.97	0.9877E+24
17.09	0.9853E+24
17.20	0.9829E+24
17.32	0.9805E+24
17.44	0.9780E+24
17.56	0.9756E+24
17.68	0.9733E+24
17.80	0.9709E+24
17.92	0.9686E+24
18.03	0.9662E+24
18.15	0.9638E+24
18.27	0.9615E+24
18.39	0.9592E+24
18.51	0.9570E+24
18.63	0.9549E+24
18.74	0.9527E+24
18.86	0.9506E+24
18.98	0.9485E+24
19.10	0.9464E+24
19.22	0.9443E+24
19.34	0.9422E+24
19.46	0.9402E+24
19.57	0.9381E+24
19.69	0.9360E+24
19.81	0.9339E+24
19.93	0.9319E+24
20.05	0.9299E+24
20.17	0.9280E+24
20.29	0.9261E+24
20.40	0.9242E+24
20.52	0.9223E+24
20.64	0.9205E+24
20.76	0.9186E+24
20.88	0.9167E+24
21.00	0.9148E+24
21.11	0.9130E+24
21.23	0.9111E+24
21.35	0.9094E+24
21.47	0.9076E+24
21.59	0.9062E+24
21.71	0.9045E+24
21.83	0.9028E+24
21.94	0.9010E+24
22.06	0.8993E+24
22.18	0.8976E+24
22.30	0.8959E+24
22.42	0.8943E+24
22.54	0.8927E+24
22.65	0.8911E+24
22.77	0.8895E+24
22.89	0.8879E+24
23.01	0.8862E+24
23.13	0.8847E+24
23.25	0.8831E+24
23.37	0.8815E+24
23.48	0.8799E+24
23.60	0.8784E+24
23.72	0.8770E+24
23.84	0.8755E+24
23.96	0.8740E+24
24.08	0.8726E+24
24.19	0.8711E+24
24.31	0.8696E+24
24.43	0.8681E+24
24.55	0.8667E+24
24.67	0.8653E+24
24.79	0.8639E+24
24.91	0.8626E+24
25.02	0.8612E+24
25.14	0.8599E+24
25.26	0.8585E+24
25.38	0.8571E+24
25.50	0.8557E+24
25.62	0.8543E+24
25.74	0.8529E+24
25.85	0.8516E+24
25.97	0.8503E+24
26.09	0.8490E+24
26.21	0.8478E+24
26.33	0.8465E+24
26.45	0.8453E+24
26.56	0.8441E+24
26.68	0.8428E+24
26.80	0.8415E+24
26.92	0.8402E+24
27.04	0.8390E+24
27.16	0.8378E+24
27.28	0.8366E+24
27.39	0.8354E+24
27.51	0.8342E+24
27.63	0.8330E+24
27.75	0.8319E+24
27.87	0.8308E+24
27.99	0.8297E+24
28.10	0.8285E+24
28.22	0.8273E+24
28.34	0.8262E+24
28.46	0.8250E+24
28.58	0.8239E+24
28.70	0.8227E+24
28.82	0.8216E+24
28.93	0.8205E+24
29.05	0.8194E+24
29.17	0.8183E+24
29.29	0.8172E+24
29.41	0.8162E+24
29.53	0.8151E+24
29.64	0.8141E+24
29.76	0.8130E+24
29.88	0.8119E+24
30.00	0.8108E+24
 
 
Energy (eV)	Energy diffusion coef. D*N (1/m/s)
0.5000	0.1756E+25
0.6185	0.1862E+25
0.7369	0.1936E+25
0.8554	0.1985E+25
0.9739	0.2003E+25
1.092	0.1947E+25
1.211	0.2056E+25
1.329	0.2265E+25
1.448	0.2473E+25
1.566	0.2666E+25
1.685	0.2849E+25
1.803	0.3015E+25
1.922	0.3168E+25
2.040	0.3310E+25
2.159	0.3439E+25
2.277	0.3559E+25
2.396	0.3672E+25
2.514	0.3778E+25
2.633	0.3876E+25
2.751	0.3969E+25
2.869	0.4057E+25
2.988	0.4142E+25
3.106	0.4223E+25
3.225	0.4300E+25
3.343	0.4374E+25
3.462	0.4446E+25
3.580	0.4514E+25
3.699	0.4581E+25
3.817	0.4646E+25
3.936	0.4710E+25
4.054	0.4774E+25
4.173	0.4835E+25
4.291	0.4894E+25
4.410	0.4953E+25
4.528	0.5011E+25
4.647	0.5068E+25
4.765	0.5125E+25
4.884	0.5181E+25
5.002	0.5239E+25
5.121	0.5297E+25
5.239	0.5353E+25
5.357	0.5408E+25
5.476	0.5464E+25
5.594	0.5519E+25
5.713	0.5573E+25
5.831	0.5628E+25
5.950	0.5684E+25
6.068	0.5740E+25
6.187	0.5798E+25
6.305	0.5852E+25
6.424	0.5909E+25
6.542	0.5966E+25
6.661	0.6022E+25
6.779	0.6078E+25
6.898	0.6133E+25
7.016	0.6189E+25
7.134	0.6244E+25
7.253	0.6301E+25
7.371	0.6357E+25
7.490	0.6413E+25
7.608	0.6469E+25
7.727	0.6526E+25
7.845	0.6583E+25
7.964	0.6640E+25
8.082	0.6695E+25
8.201	0.6751E+25
8.319	0.6807E+25
8.438	0.6862E+25
8.556	0.6918E+25
8.675	0.6974E+25
8.793	0.7030E+25
8.912	0.7084E+25
9.030	0.7140E+25
9.149	0.7197E+25
9.267	0.7254E+25
9.386	0.7307E+25
9.504	0.7363E+25
9.622	0.7418E+25
9.741	0.7474E+25
9.859	0.7530E+25
9.978	0.7585E+25
10.10	0.7638E+25
10.21	0.7693E+25
10.33	0.7747E+25
10.45	0.7800E+25
10.57	0.7854E+25
10.69	0.7909E+25
10.81	0.7964E+25
10.93	0.8019E+25
11.04	0.8072E+25
11.16	0.8126E+25
11.28	0.8178E+25
11.40	0.8232E+25
11.52	0.8287E+25
11.64	0.8341E+25
11.76	0.8395E+25
11.87	0.8448E+25
11.99	0.8501E+25
12.11	0.8555E+25
12.23	0.8608E+25
12.35	0.8660E+25
12.47	0.8712E+25
12.58	0.8764E+25
12.70	0.8817E+25
12.82	0.8870E+25
12.94	0.8923E+25
13.06	0.8976E+25
13.18	0.9028E+25
13.30	0.9080E+25
13.41	0.9132E+25
13.53	0.9184E+25
13.65	0.9235E+25
13.77	0.9288E+25
13.89	0.9341E+25
14.01	0.9393E+25
14.12	0.9445E+25
14.24	0.9497E+25
14.36	0.9548E+25
14.48	0.9599E+25
14.60	0.9651E+25
14.72	0.9703E+25
14.84	0.9754E+25
14.95	0.9805E+25
15.07	0.9856E+25
15.19	0.9908E+25
15.31	0.9959E+25
15.43	0.1001E+26
15.55	0.1006E+26
15.66	0.1011E+26
15.78	0.1016E+26
15.90	0.1021E+26
16.02	0.1026E+26
16.14	0.1031E+26
16.26	0.1037E+26
16.38	0.1042E+26
16.49	0.1047E+26
16.61	0.1052E+26
16.73	0.1057E+26
16.85	0.1064E+26
16.97	0.1069E+26
17.09	0.1074E+26
17.20	0.1079E+26
17.32	0.1084E+26
17.44	0.1090E+26
17.56	0.1095E+26
17.68	0.1100E+26
17.80	0.1105E+26
17.92	0.1110E+26
18.03	0.1115E+26
18.15	0.1120E+26
18.27	0.1125E+26
18.39	0.1130E+26
18.51	0.1135E+26
18.63	0.1140E+26
18.74	0.1145E+26
18.86	0.1150E+26
18.98	0.1155E+26
19.10	0.1160E+26
19.22	0.1165E+26
19.34	0.1170E+26
19.46	0.1175E+26
19.57	0.1180E+26
19.69	0.1185E+26
19.81	0.1190E+26
19.93	0.1195E+26
20.05	0.1200E+26
20.17	0.1205E+26
20.29	0.1210E+26
20.40	0.1214E+26
20.52	0.1219E+26
20.64	0.1224E+26
20.76	0.1229E+26
20.88	0.1234E+26
21.00	0.1239E+26
21.11	0.1244E+26
21.23	0.1249E+26
21.35	0.1254E+26
21.47	0.1259E+26
21.59	0.1265E+26
21.71	0.1269E+26
21.83	0.1274E+26
21.94	0.1279E+26
22.06	0.1284E+26
22.18	0.1289E+26
22.30	0.1294E+26
22.42	0.1299E+26
22.54	0.1304E+26
22.65	0.1309E+26
22.77	0.1314E+26
22.89	0.1319E+26
23.01	0.1324E+26
23.13	0.1329E+26
23.25	0.1334E+26
23.37	0.1338E+26
23.48	0.1343E+26
23.60	0.1348E+26
23.72	0.1353E+26
23.84	0.1358E+26
23.96	0.1363E+26
24.08	0.1368E+26
24.19	0.1373E+26
24.31	0.1378E+26
24.43	0.1383E+26
24.55	0.1388E+26
24.67	0.1393E+26
24.79	0.1398E+26
24.91	0.1403E+26
25.02	0.1408E+26
25.14	0.1413E+26
25.26	0.1417E+26
25.38	0.1422E+26
25.50	0.1427E+26
25.62	0.1432E+26
25.74	0.1437E+26
25.85	0.1442E+26
25.97	0.1447E+26
26.09	0.1452E+26
26.21	0.1457E+26
26.33	0.1462E+26
26.45	0.1467E+26
26.56	0.1471E+26
26.68	0.1476E+26
26.80	0.1481E+26
26.92	0.1486E+26
27.04	0.1491E+26
27.16	0.1496E+26
27.28	0.1501E+26
27.39	0.1506E+26
27.51	0.1511E+26
27.63	0.1515E+26
27.75	0.1520E+26
27.87	0.1525E+26
27.99	0.1530E+26
28.10	0.1535E+26
28.22	0.1540E+26
28.34	0.1545E+26
28.46	0.1550E+26
28.58	0.1555E+26
28.70	0.1560E+26
28.82	0.1565E+26
28.93	0.1569E+26
29.05	0.1574E+26
29.17	0.1579E+26
29.29	0.1584E+26
29.41	0.1589E+26
29.53	0.1594E+26
29.64	0.1599E+26
29.76	0.1603E+26
29.88	0.1608E+26
30.00	0.1613E+26
 
 
Energy (eV)	Total collision freq. /N (m3/s)
0.5000	0.3456E-13
0.6185	0.4017E-13
0.7369	0.4575E-13
0.8554	0.5151E-13
0.9739	0.5792E-13
1.092	0.6733E-13
1.211	0.7498E-13
1.329	0.7975E-13
1.448	0.8353E-13
1.566	0.8695E-13
1.685	0.9004E-13
1.803	0.9287E-13
1.922	0.9563E-13
2.040	0.9825E-13
2.159	0.1007E-12
2.277	0.1031E-12
2.396	0.1054E-12
2.514	0.1076E-12
2.633	0.1097E-12
2.751	0.1118E-12
2.869	0.1138E-12
2.988	0.1158E-12
3.106	0.1177E-12
3.225	0.1195E-12
3.343	0.1214E-12
3.462	0.1232E-12
3.580	0.1249E-12
3.699	0.1265E-12
3.817	0.1281E-12
3.936	0.1297E-12
4.054	0.1312E-12
4.173	0.1327E-12
4.291	0.1342E-12
4.410	0.1357E-12
4.528	0.1371E-12
4.647	0.1385E-12
4.765	0.1398E-12
4.884	0.1411E-12
5.002	0.1423E-12
5.121	0.1436E-12
5.239	0.1448E-12
5.357	0.1461E-12
5.476	0.1472E-12
5.594	0.1484E-12
5.713	0.1496E-12
5.831	0.1507E-12
5.950	0.1518E-12
6.068	0.1529E-12
6.187	0.1539E-12
6.305	0.1550E-12
6.424	0.1559E-12
6.542	0.1570E-12
6.661	0.1580E-12
6.779	0.1590E-12
6.898	0.1600E-12
7.016	0.1610E-12
7.134	0.1619E-12
7.253	0.1629E-12
7.371	0.1638E-12
7.490	0.1647E-12
7.608	0.1656E-12
7.727	0.1665E-12
7.845	0.1674E-12
7.964	0.1683E-12
8.082	0.1692E-12
8.201	0.1701E-12
8.319	0.1709E-12
8.438	0.1718E-12
8.556	0.1726E-12
8.675	0.1735E-12
8.793	0.1743E-12
8.912	0.1751E-12
9.030	0.1759E-12
9.149	0.1768E-12
9.267	0.1775E-12
9.386	0.1783E-12
9.504	0.1791E-12
9.622	0.1799E-12
9.741	0.1807E-12
9.859	0.1814E-12
9.978	0.1822E-12
10.10	0.1830E-12
10.21	0.1837E-12
10.33	0.1845E-12
10.45	0.1852E-12
10.57	0.1860E-12
10.69	0.1867E-12
10.81	0.1874E-12
10.93	0.1881E-12
11.04	0.1888E-12
11.16	0.1895E-12
11.28	0.1902E-12
11.40	0.1909E-12
11.52	0.1916E-12
11.64	0.1923E-12
11.76	0.1930E-12
11.87	0.1936E-12
11.99	0.1943E-12
12.11	0.1950E-12
12.23	0.1956E-12
12.35	0.1963E-12
12.47	0.1969E-12
12.58	0.1976E-12
12.70	0.1982E-12
12.82	0.1989E-12
12.94	0.1995E-12
13.06	0.2001E-12
13.18	0.2007E-12
13.30	0.2014E-12
13.41	0.2020E-12
13.53	0.2026E-12
13.65	0.2032E-12
13.77	0.2038E-12
13.89	0.2044E-12
14.01	0.2050E-12
14.12	0.2056E-12
14.24	0.2061E-12
14.36	0.2067E-12
14.48	0.2073E-12
14.60	0.2079E-12
14.72	0.2084E-12
14.84	0.2090E-12
14.95	0.2095E-12
15.07	0.2101E-12
15.19	0.2107E-12
15.31	0.2112E-12
15.43	0.2117E-12
15.55	0.2123E-12
15.66	0.2128E-12
15.78	0.2134E-12
15.90	0.2139E-12
16.02	0.2144E-12
16.14	0.2149E-12
16.26	0.2155E-12
16.38	0.2160E-12
16.49	0.2165E-12
16.61	0.2170E-12
16.73	0.2175E-12
16.85	0.2180E-12
16.97	0.2185E-12
17.09	0.2190E-12
17.20	0.2195E-12
17.32	0.2200E-12
17.44	0.2205E-12
17.56	0.2209E-12
17.68	0.2214E-12
17.80	0.2219E-12
17.92	0.2224E-12
18.03	0.2228E-12
18.15	0.2233E-12
18.27	0.2238E-12
18.39	0.2242E-12
18.51	0.2247E-12
18.63	0.2252E-12
18.74	0.2256E-12
18.86	0.2261E-12
18.98	0.2265E-12
19.10	0.2270E-12
19.22	0.2274E-12
19.34	0.2279E-12
19.46	0.2283E-12
19.57	0.2287E-12
19.69	0.2292E-12
19.81	0.2296E-12
19.93	0.2300E-12
20.05	0.2304E-12
20.17	0.2309E-12
20.29	0.2313E-12
20.40	0.2317E-12
20.52	0.2321E-12
20.64	0.2325E-12
20.76	0.2330E-12
20.88	0.2334E-12
21.00	0.2338E-12
21.11	0.2342E-12
21.23	0.2346E-12
21.35	0.2350E-12
21.47	0.2354E-12
21.59	0.2358E-12
21.71	0.2362E-12
21.83	0.2365E-12
21.94	0.2369E-12
22.06	0.2373E-12
22.18	0.2377E-12
22.30	0.2381E-12
22.42	0.2385E-12
22.54	0.2388E-12
22.65	0.2392E-12
22.77	0.2396E-12
22.89	0.2400E-12
23.01	0.2403E-12
23.13	0.2407E-12
23.25	0.2411E-12
23.37	0.2414E-12
23.48	0.2418E-12
23.60	0.2421E-12
23.72	0.2425E-12
23.84	0.2429E-12
23.96	0.2432E-12
24.08	0.2436E-12
24.19	0.2439E-12
24.31	0.2443E-12
24.43	0.2446E-12
24.55	0.2450E-12
24.67	0.2453E-12
24.79	0.2456E-12
24.91	0.2460E-12
25.02	0.2463E-12
25.14	0.2467E-12
25.26	0.2470E-12
25.38	0.2473E-12
25.50	0.2477E-12
25.62	0.2480E-12
25.74	0.2483E-12
25.85	0.2486E-12
25.97	0.2490E-12
26.09	0.2493E-12
26.21	0.2496E-12
26.33	0.2499E-12
26.45	0.2502E-12
26.56	0.2506E-12
26.68	0.2509E-12
26.80	0.2512E-12
26.92	0.2515E-12
27.04	0.2518E-12
27.16	0.2521E-12
27.28	0.2524E-12
27.39	0.2527E-12
27.51	0.2531E-12
27.63	0.2534E-12
27.75	0.2537E-12
27.87	0.2540E-12
27.99	0.2543E-12
28.10	0.2546E-12
28.22	0.2548E-12
28.34	0.2551E-12
28.46	0.2554E-12
28.58	0.2557E-12
28.70	0.2560E-12
28.82	0.2563E-12
28.93	0.2566E-12
29.05	0.2569E-12
29.17	0.2572E-12
29.29	0.2574E-12
29.41	0.2577E-12
29.53	0.2580E-12
29.64	0.2583E-12
29.76	0.2586E-12
29.88	0.2588E-12
30.00	0.2591E-12
 
 
Energy (eV)	Momentum frequency /N (m3/s)
0.5000	0.4555E-13
0.6185	0.5333E-13
0.7369	0.6275E-13
0.8554	0.7503E-13
0.9739	0.9254E-13
1.092	0.1177E-12
1.211	0.1287E-12
1.329	0.1322E-12
1.448	0.1359E-12
1.566	0.1389E-12
1.685	0.1400E-12
1.803	0.1425E-12
1.922	0.1434E-12
2.040	0.1443E-12
2.159	0.1463E-12
2.277	0.1477E-12
2.396	0.1484E-12
2.514	0.1496E-12
2.633	0.1508E-12
2.751	0.1520E-12
2.869	0.1532E-12
2.988	0.1539E-12
3.106	0.1547E-12
3.225	0.1556E-12
3.343	0.1566E-12
3.462	0.1576E-12
3.580	0.1586E-12
3.699	0.1595E-12
3.817	0.1605E-12
3.936	0.1615E-12
4.054	0.1627E-12
4.173	0.1637E-12
4.291	0.1650E-12
4.410	0.1660E-12
4.528	0.1670E-12
4.647	0.1673E-12
4.765	0.1683E-12
4.884	0.1693E-12
5.002	0.1708E-12
5.121	0.1720E-12
5.239	0.1734E-12
5.357	0.1746E-12
5.476	0.1756E-12
5.594	0.1766E-12
5.713	0.1775E-12
5.831	0.1782E-12
5.950	0.1794E-12
6.068	0.1807E-12
6.187	0.1820E-12
6.305	0.1833E-12
6.424	0.1848E-12
6.542	0.1859E-12
6.661	0.1870E-12
6.779	0.1879E-12
6.898	0.1890E-12
7.016	0.1901E-12
7.134	0.1913E-12
7.253	0.1925E-12
7.371	0.1937E-12
7.490	0.1948E-12
7.608	0.1960E-12
7.727	0.1971E-12
7.845	0.1982E-12
7.964	0.1995E-12
8.082	0.2006E-12
8.201	0.2017E-12
8.319	0.2027E-12
8.438	0.2038E-12
8.556	0.2049E-12
8.675	0.2060E-12
8.793	0.2071E-12
8.912	0.2081E-12
9.030	0.2092E-12
9.149	0.2102E-12
9.267	0.2113E-12
9.386	0.2125E-12
9.504	0.2136E-12
9.622	0.2147E-12
9.741	0.2157E-12
9.859	0.2168E-12
9.978	0.2178E-12
10.10	0.2187E-12
10.21	0.2197E-12
10.33	0.2207E-12
10.45	0.2218E-12
10.57	0.2227E-12
10.69	0.2237E-12
10.81	0.2246E-12
10.93	0.2256E-12
11.04	0.2266E-12
11.16	0.2277E-12
11.28	0.2287E-12
11.40	0.2297E-12
11.52	0.2307E-12
11.64	0.2316E-12
11.76	0.2326E-12
11.87	0.2336E-12
11.99	0.2345E-12
12.11	0.2354E-12
12.23	0.2363E-12
12.35	0.2372E-12
12.47	0.2382E-12
12.58	0.2391E-12
12.70	0.2400E-12
12.82	0.2409E-12
12.94	0.2418E-12
13.06	0.2427E-12
13.18	0.2435E-12
13.30	0.2444E-12
13.41	0.2454E-12
13.53	0.2463E-12
13.65	0.2472E-12
13.77	0.2480E-12
13.89	0.2489E-12
14.01	0.2497E-12
14.12	0.2506E-12
14.24	0.2514E-12
14.36	0.2523E-12
14.48	0.2531E-12
14.60	0.2540E-12
14.72	0.2548E-12
14.84	0.2557E-12
14.95	0.2565E-12
15.07	0.2573E-12
15.19	0.2581E-12
15.31	0.2589E-12
15.43	0.2597E-12
15.55	0.2605E-12
15.66	0.2613E-12
15.78	0.2621E-12
15.90	0.2629E-12
16.02	0.2637E-12
16.14	0.2645E-12
16.26	0.2653E-12
16.38	0.2661E-12
16.49	0.2668E-12
16.61	0.2676E-12
16.73	0.2684E-12
16.85	0.2690E-12
16.97	0.2697E-12
17.09	0.2705E-12
17.20	0.2713E-12
17.32	0.2720E-12
17.44	0.2727E-12
17.56	0.2734E-12
17.68	0.2742E-12
17.80	0.2749E-12
17.92	0.2756E-12
18.03	0.2764E-12
18.15	0.2772E-12
18.27	0.2779E-12
18.39	0.2786E-12
18.51	0.2794E-12
18.63	0.2800E-12
18.74	0.2807E-12
18.86	0.2814E-12
18.98	0.2821E-12
19.10	0.2827E-12
19.22	0.2834E-12
19.34	0.2841E-12
19.46	0.2848E-12
19.57	0.2855E-12
19.69	0.2862E-12
19.81	0.2869E-12
19.93	0.2876E-12
20.05	0.2883E-12
20.17	0.2890E-12
20.29	0.2896E-12
20.40	0.2902E-12
20.52	0.2909E-12
20.64	0.2915E-12
20.76	0.2922E-12
20.88	0.2928E-12
21.00	0.2935E-12
21.11	0.2942E-12
21.23	0.2949E-12
21.35	0.2955E-12
21.47	0.2962E-12
21.59	0.2967E-12
21.71	0.2973E-12
21.83	0.2979E-12
21.94	0.2986E-12
22.06	0.2992E-12
22.18	0.2998E-12
22.30	0.3004E-12
22.42	0.3011E-12
22.54	0.3017E-12
22.65	0.3023E-12
22.77	0.3029E-12
22.89	0.3035E-12
23.01	0.3041E-12
23.13	0.3047E-12
23.25	0.3053E-12
23.37	0.3060E-12
23.48	0.3066E-12
23.60	0.3071E-12
23.72	0.3077E-12
23.84	0.3083E-12
23.96	0.3089E-12
24.08	0.3094E-12
24.19	0.3100E-12
24.31	0.3106E-12
24.43	0.3112E-12
24.55	0.3117E-12
24.67	0.3123E-12
24.79	0.3128E-12
24.91	0.3134E-12
25.02	0.3140E-12
25.14	0.3145E-12
25.26	0.3151E-12
25.38	0.3156E-12
25.50	0.3162E-12
25.62	0.3168E-12
25.74	0.3174E-12
25.85	0.3179E-12
25.97	0.3185E-12
26.09	0.3190E-12
26.21	0.3195E-12
26.33	0.3201E-12
26.45	0.3206E-12
26.56	0.3211E-12
26.68	0.3216E-12
26.80	0.3222E-12
26.92	0.3227E-12
27.04	0.3232E-12
